index,Papel,Tipo,Empresa,Setor,Subsetor,Cotacao,Data_ult_cot,Min_52_sem,Max_52_sem,Vol_med_2m,Valor_de_mercado,Valor_da_firma,Ult_balanco_processado,Nro_Acoes,PL,PVP,PEBIT,PSR,PAtivos,PCap_Giro,PAtiv_Circ_Liq,Div_Yield,EV_EBITDA,EV_EBIT,Cres_Rec_5a,LPA,VPA,Marg_Bruta,Marg_EBIT,Marg_Liquida,EBIT_Ativo,ROIC,ROE,Liquidez_Corr,Div_Br_Patrim,Giro_Ativos,Ativo,Disponibilidades,Ativo_Circulante,Div_Bruta,Div_Liquida,Patrim_Liq,Receita_Liquida_12m,EBIT_12m,Lucro_Liquido_12m,Receita_Liquida_3m,EBIT_3m,Lucro_Liquido_3m,Cart_de_Credito,Depositos,Result_Int_Financ_12m,Rec_Servicos_12m,Result_Int_Financ_3m,Rec_Servicos_3m
SOMA3,SOMA3,ON NM,GRUPO SOMA ON NM,Comércio,"Tecidos, Vestuário e Calçados",9.60,2022-12-12,9.06,15.64,92726500,7533570000,8498830000,2022-09-30,784747000,2449,102,1515,159,072,491,7147,0.9%,1194,1709,130.8%,039,945,55.8%,10.5%,6.5%,4.8%,5.2%,4.2%,198,015,045,10409800000,165614000,3101600000,1130870000,965254000,7413640000,4730200000,497300000,307677000,1289950000,188585000,102143000,,,,,,
PETZ3,PETZ3,ON NM,PETZ ON NM,Comércio,Produtos Diversos,5.95,2022-12-12,5.95,19.76,118017000,2746780000,2612290000,2022-09-30,461643000,4565,150,1243,104,077,602,-452,0.6%,559,1182,35.5%,013,397,48.7%,8.4%,2.3%,6.2%,7.4%,3.3%,167,007,074,3577730000,262413000,1138240000,127931000,-134482000,1831130000,2638740000,220940000,60167000,739902000,58563000,10576000,,,,,,
AMER3,AMER3,ON,AMERICANAS ON,Comércio,Produtos Diversos,8.45,2022-12-12,8.37,35.86,407515000,7694560000,19890500000,2022-09-30,910599000,17941,052,637,027,016,062,-077,7.3%,628,1647,47.0%,005,1615,30.7%,4.3%,0.2%,2.6%,3.6%,0.3%,224,141,059,47084100000,8594890000,22433400000,20790900000,12196000000,14705600000,27993300000,1207570000,42889000,5434940000,100845000,-211551000,,,,,,
LJQQ3,LJQQ3,ON NM,QUERO-QUERO ON NM,Comércio,Produtos Diversos,4.27,2022-12-12,4.27,11.38,19799200,799728000,719591000,2022-09-30,187290000,28501,154,785,035,028,090,-180,2.9%,357,706,14.6%,001,278,34.4%,4.5%,0.1%,3.6%,4.8%,0.5%,191,065,080,2831210000,418777000,1866530000,338640000,-80137000,520369000,2260950000,101914000,2806000,601180000,14904000,-7640000,,,,,,
PCAR3,PCAR3,ON,PÃO DE AÇÚCAR ON,Comércio e Distribuição,Alimentos,17.48,2022-12-12,15.06,25.44,56095500,4714830000,8712830000,2022-09-30,269727000,276,035,147,010,011,535,-035,2.0%,172,272,-7.9%,632,5020,25.3%,7.0%,4.2%,7.4%,9.7%,12.6%,107,058,105,43391000000,3860000000,13845000000,7858000000,3998000000,13539000000,45512000000,3200000000,1706000000,10451000000,661000000,-296000000,,,,,,
PFRM3,PFRM3,ON NM,PROFARMA ON NM,Comércio e Distribuição,Medicamentos e Outros Produtos,3.30,2022-12-12,3.08,5.90,903076,408583000,983026000,2022-09-30,123813000,468,034,123,005,010,047,254,0.0%,210,297,16.1%,071,973,14.6%,4.5%,1.3%,7.9%,11.9%,7.2%,145,057,178,4178750000,116521000,2814830000,690964000,574443000,1205210000,7435080000,331145000,87310000,2037750000,109369000,16330000,,,,,,
DMVF3,DMVF3,ON NM,D1000VFARMA ON NM,Comércio e Distribuição,Medicamentos e Outros Produtos,3.75,2022-12-12,3.68,5.70,252819,189761000,165771000,2022-09-30,50603000,813,022,155,014,013,284,-094,0.0%,075,136,29.2%,046,1673,32.2%,8.7%,1.7%,8.4%,10.2%,2.8%,120,003,097,1446260000,53619000,398164000,29629000,-23990000,846554000,1401540000,122069000,23347000,400092000,37269000,3337000,,,,,,
GMAT3,GMAT3,ON NM,GRUPO MATEUS ON NM,Comércio e Distribuição,Alimentos,5.29,2022-12-12,3.28,7.70,50282000,11687400000,14151400000,2022-09-30,2209350000,1233,163,1022,058,094,206,428,0.0%,973,1238,33.6%,043,324,22.4%,5.7%,4.8%,9.2%,11.1%,13.3%,357,044,163,12387800000,694792000,7886770000,3158710000,2463920000,7148330000,20145000000,1143330000,948070000,5923130000,360718000,287252000,,,,,,
CRFB3,CRFB3,ON NM,CARREFOUR BR ON NM,Comércio e Distribuição,Alimentos,14.57,2022-12-12,13.73,23.17,111317000,30650100000,48801100000,2022-09-30,2103650000,1315,153,715,032,037,-1544,-121,2.3%,839,1138,15.6%,111,950,18.8%,4.5%,2.7%,5.2%,6.4%,11.7%,095,104,116,81845000000,2580000000,34983000000,20731000000,18151000000,19994000000,94902000000,4288000000,2330000000,27744000000,1198000000,323000000,,,,,,
BLAU3,BLAU3,ON NM,BLAU ON NM,Comércio e Distribuição,Medicamentos e Outros Produtos,25.26,2022-12-12,21.64,37.28,10489400,4531490000,4084110000,2022-09-30,179394000,1445,257,1070,326,186,351,440,2.7%,914,964,13.5%,175,981,46.9%,30.5%,22.4%,17.4%,28.1%,17.8%,407,018,057,2440590000,763533000,1713230000,316155000,-447378000,1759860000,1390110000,423661000,313559000,361633000,113896000,94526000,,,,,,
HYPE3,HYPE3,ON,HYPERA ON,Comércio e Distribuição,Medicamentos e Outros Produtos,41.46,2022-12-12,26.19,50.81,187033000,26261600000,32892900000,2022-09-30,633421000,1620,250,1123,372,116,793,-571,3.0%,1319,1407,19.6%,256,1657,63.2%,33.2%,23.0%,10.4%,11.8%,15.5%,180,084,031,22548800000,2218910000,7452100000,8850120000,6631220000,10492700000,7051450000,2337850000,1621220000,2035770000,677382000,465367000,,,,,,
VVEO3,VVEO3,ON NM,VIVEO ON NM,Comércio e Distribuição,Medicamentos e Outros Produtos,16.25,2022-12-12,13.02,19.61,5501520,4649500000,6176800000,2022-09-30,286123000,1671,203,940,060,056,191,-387,2.5%,963,1249,-,097,801,16.1%,6.4%,3.6%,6.0%,8.9%,12.1%,205,130,094,8257110000,1453540000,4762970000,2980840000,1527290000,2292800000,7741080000,494435000,278172000,2273700000,141746000,53871000,,,,,,
PGMN3,PGMN3,ON NM,PAGUE MENOS ON NM,Comércio e Distribuição,Medicamentos e Outros Produtos,3.85,2022-12-12,3.85,11.00,3288500,1708560000,2728980000,2022-09-30,443781000,1748,076,481,020,021,131,-099,0.0%,388,768,8.3%,022,508,32.1%,4.2%,1.2%,4.4%,5.8%,4.3%,147,057,105,8051340000,252801000,4058340000,1273220000,1020420000,2253080000,8477030000,355460000,97736000,2490170000,82094000,-305000,,,,,,
PNVL3,PNVL3,ON,PANVEL FARMÁCIAS ON,Comércio e Distribuição,Medicamentos e Outros Produtos,10.05,2022-12-12,9.06,14.39,5624760,1511290000,2246050000,2022-09-30,150377000,1769,139,1440,040,059,243,-3257,1.9%,776,2141,12.4%,057,726,31.0%,2.8%,2.2%,4.1%,5.2%,7.8%,177,082,148,2569520000,164250000,1432110000,899016000,734766000,1091000000,3798700000,104929000,85411000,1017040000,32066000,18244000,,,,,,
ASAI3,ASAI3,ON NM,ASSAI ON NM,Comércio e Distribuição,Alimentos,18.95,2022-12-12,11.21,20.55,363267000,25566700000,33491700000,2022-09-30,1349170000,1907,711,720,051,070,-2080,-124,0.7%,755,943,97.3%,099,266,16.4%,7.1%,2.7%,9.7%,15.5%,37.3%,091,338,138,36422000000,4210000000,12264000000,12135000000,7925000000,3595000000,50122000000,3550000000,1341000000,13832000000,981000000,281000000,,,,,,
RADL3,RADL3,ON,RAIADROGASIL ON,Comércio e Distribuição,Medicamentos e Outros Produtos,22.83,2022-12-12,18.04,26.43,199256000,37713600000,39607400000,2022-09-30,1651930000,4280,746,2350,136,228,1197,-1697,1.1%,1303,2468,17.9%,053,306,30.4%,5.8%,3.3%,9.7%,12.9%,17.4%,152,045,168,16523500000,371172000,9192250000,2265020000,1893840000,5052790000,27705000000,1604880000,881235000,7489870000,423050000,215409000,,,,,,
POSI3,POSI3,ON NM,POSITIVO INF ON NM,Computadores e Equipamentos,Computadores e Equipamentos,7.86,2022-12-12,5.43,13.38,23292800,1114550000,2125890000,2022-09-30,141800000,538,084,342,023,026,072,161,4.3%,574,653,25.2%,146,936,20.1%,6.8%,4.4%,7.6%,11.1%,15.6%,174,109,113,4263170000,436833000,3617560000,1448180000,1011340000,1326580000,4800940000,325599000,207355000,1064500000,65746000,48771000,,,,,,
MLAS3,MLAS3,ON NM,MULTILASER ON NM,Computadores e Equipamentos,Computadores e Equipamentos,3.47,2022-12-12,3.39,8.29,8921300,2847270000,3290840000,2022-09-30,820539000,635,067,-2692,070,041,074,099,3.5%,-6834,-3111,-,055,519,23.1%,-2.6%,11.0%,-1.5%,-1.9%,10.5%,334,022,059,6892130000,513777000,5519730000,957344000,443567000,4258810000,4087890000,-105781000,448335000,1123430000,40750000,68562000,,,,,,
INTB3,INTB3,ON NM,INTELBRAS ON NM,Computadores e Equipamentos,Computadores e Equipamentos,27.77,2022-12-12,23.20,36.52,43334500,9097760000,8852950000,2022-09-30,327611000,2168,426,2003,232,208,565,997,1.3%,1724,1949,37.5%,128,652,28.4%,11.6%,10.7%,10.4%,17.5%,19.7%,206,031,090,4369060000,908021000,3129390000,663210000,-244811000,2134790000,3921580000,454250000,419693000,1132760000,139060000,123041000,,,,,,
GFSA3,GFSA3,ON,GAFISA ON,Construção Civil,Incorporações,5.90,2022-12-12,5.53,20.11,13844300,223516000,1862340000,2022-09-30,37884000,-733,013,-2652,022,004,012,-181,0.0%,7750,-22094,11.7%,-081,4597,16.7%,-0.8%,-3.0%,-0.1%,-0.2%,-1.8%,193,128,018,5869300000,586336000,4003780000,2225160000,1638820000,1741480000,1032420000,-8428990,-30498000,351650000,-16521000,-49364000,,,,,,
CRDE3,CRDE3,ON,CR2 ON,Construção Civil,Incorporações,18.00,2022-11-07,15.49,22.40,2702,43596000,33302000,2022-09-30,2422000,-623,046,-462,636,039,1220,-2204,0.0%,-355,-353,-27.2%,-289,3898,25.9%,-137.6%,-102.3%,-8.5%,-9.6%,-7.4%,134,-,006,110811000,10294000,14227000,0,-10294000,94414000,6856000,-9436000,-6996000,1662000,-3414000,-2468000,,,,,,
VIVR3,VIVR3,ON NM,VIVER ON NM,Construção Civil,Incorporações,0.44,2022-12-12,0.40,1.33,4900520,84654700,312229000,2022-09-30,192397000,-270,-048,-380,090,027,-051,-026,0.0%,-1490,-1403,49.8%,-016,-091,26.5%,-23.8%,-33.2%,-7.0%,-7.5%,18.0%,051,-138,029,318939000,12540000,171000000,240114000,227574000,-174609000,93674000,-22260000,-31359000,47048000,5730000,1249000,,,,,,
TCSA3,TCSA3,ON NM,TECNISA ON NM,Construção Civil,Incorporações,2.63,2022-12-12,1.79,4.21,804165,193618000,635727000,2022-09-30,73619000,-263,034,-256,106,013,036,-230,0.0%,-1004,-841,-3.8%,-100,782,8.4%,-41.3%,-40.5%,-4.9%,-5.4%,-12.8%,312,100,012,1545030000,136068000,795778000,578177000,442109000,575508000,182980000,-75579000,-73704000,72146000,-9427000,1656000,,,,,,
TEND3,TEND3,ON NM,Tenda ON NM,Construção Civil,Incorporações,4.14,2022-12-12,3.79,17.69,23152700,431984000,1233110000,2022-09-30,104344000,-065,051,-130,019,010,092,-027,0.0%,-444,-372,11.9%,-633,809,6.2%,-14.4%,-29.1%,-7.7%,-9.6%,-78.3%,134,180,054,4279920000,716024000,1838470000,1517150000,801130000,843680000,2298730000,-331061000,-660733000,573177000,-88389000,-210409000,,,,,,
JFEN3,JFEN3,ON,JOÃO FORTES ENGENHARIA S.A. ON,Construção Civil,Incorporações,0.60,2022-12-12,0.58,1.70,109647,63122400,644881000,2022-09-30,105204000,-040,-010,-069,370,005,-039,-007,0.0%,-720,-705,-20.5%,-149,-608,-289.4%,-536.9%,-934.2%,-7.9%,-8.5%,24.4%,086,-093,001,1153160000,15247000,978917000,597006000,581759000,-639921000,17038000,-91485000,-156254000,6132000,-3229000,-25742000,,,,,,
AVLL3,AVLL3,ON NM,ALPHAVILLE ON NM,Construção Civil,Incorporações,6.90,2022-12-12,5.18,32.87,25646,154669000,1016430000,2022-09-30,22415800,-036,-052,-198,063,009,-054,-011,0.0%,-1392,-1300,-15.2%,-1928,-1321,10.4%,-31.9%,-175.6%,-4.5%,-5.0%,146.0%,069,-334,014,1725870000,127585000,633343000,989345000,861760000,-296026000,245142000,-78175000,-432157000,77124000,-17761000,-113043000,,,,,,
RSID3,RSID3,ON N1,ROSSI RESIDENCIAL ON N1,Construção Civil,Incorporações,2.38,2022-12-12,1.81,9.88,213329,47600000,648374000,2022-09-30,20000000,-022,-005,-064,359,006,-004,-003,0.0%,-890,-874,-38.0%,-1059,-4570,-379.6%,-559.2%,-1698.1%,-8.6%,-9.1%,23.2%,027,-067,002,863272000,10611000,410408000,611385000,600774000,-913959000,13269000,-74200000,-211797000,11947000,-5423000,31781000,,,,,,
PDGR3,PDGR3,ON NM,PDG REALT ON NM,Construção Civil,Incorporações,0.12,2022-12-12,0.12,1.90,1986220,38662300,1169610000,2022-09-30,322186000,006,-001,-049,023,003,-002,-001,0.0%,-1482,-1468,-9.1%,195,-1511,16.1%,-46.5%,363.6%,-6.6%,-9.2%,-12.9%,029,-025,014,1211350000,94125000,957335000,1225070000,1130950000,-4867480000,171362000,-79685000,628558000,23746000,-23030000,-118569000,,,,,,
MDNE3,MDNE3,ON NM,MOURA DUBEUX ON NM,Construção Civil,Incorporações,5.39,2022-12-12,4.43,7.75,1513070,457660000,336503000,2022-09-30,84909000,416,039,388,062,016,074,-075,0.0%,274,285,17.0%,130,1380,36.2%,16.1%,14.9%,4.2%,4.7%,9.4%,250,009,026,2805360000,225958000,1024480000,104801000,-121157000,1171410000,734936000,118050000,110046000,210672000,30197000,40946000,,,,,,
JHSF3,JHSF3,ON NM,JHSF Part ON NM,Construção Civil,Incorporações,4.98,2022-12-12,4.45,7.89,16026200,3383060000,5268930000,2022-09-30,679329000,419,068,365,171,035,157,-195,3.3%,535,568,52.6%,119,732,63.0%,46.8%,40.5%,9.5%,10.4%,16.2%,351,055,020,9805350000,867800000,3003990000,2753680000,1885880000,4970930000,1979960000,927462000,806809000,520746000,224616000,147164000,,,,,,
HBOR3,HBOR3,ON,Helbor ON,Construção Civil,Incorporações,2.05,2022-12-12,2.05,4.49,1826430,274395000,1585510000,2022-09-30,133851000,509,020,540,032,005,014,-1036,8.8%,2162,3123,16.2%,040,1018,27.7%,6.0%,10.3%,1.0%,1.1%,4.0%,295,119,017,5096700000,303599000,3071580000,1614710000,1311110000,1361990000,847724000,50773000,53861000,266844000,22418000,10117000,,,,,,
MELK3,MELK3,ON NM,MELNICK ON NM,Construção Civil,Incorporações,3.03,2022-12-12,3.03,4.52,1224710,630147000,429339000,2022-09-30,207969000,567,053,559,060,029,070,092,9.3%,367,381,54.4%,053,576,23.6%,10.7%,13.5%,5.1%,6.2%,9.3%,231,011,048,2198120000,337626000,1588230000,136818000,-200808000,1198550000,1054970000,112709000,111043000,306411000,31405000,22855000,,,,,,
CYRE3,CYRE3,PN,CYRELA BRAZIL REALTY PN,Construção Civil,Incorporações,12.55,2022-12-12,11.67,20.03,153077000,5016770000,6755100000,2022-09-30,399743000,613,075,704,094,032,101,-2046,4.5%,852,948,16.7%,205,1684,32.5%,13.3%,15.9%,4.5%,5.6%,12.2%,259,065,034,15685500000,2629050000,8073980000,4367380000,1738320000,6732790000,5358120000,712758000,818730000,1559640000,224757000,288629000,,,,,,
CALI3,CALI3,ON,CAL S/A ON,Construção Civil,Incorporações,8.90,2022-12-09,5.15,10.79,3174,33116900,110120000,2022-09-30,3721000,663,168,412,034,015,042,-046,4.9%,1318,1372,122.2%,134,530,32.1%,8.4%,5.2%,3.6%,4.4%,25.3%,244,534,043,224453000,28290000,132672000,105293000,77003000,19711000,96066000,8029000,4993000,32704000,5965000,5886000,,,,,,
PLPL3,PLPL3,ON NM,PLANOEPLANO ON NM,Construção Civil,Incorporações,3.48,2022-12-12,1.92,4.80,3291590,710811000,890580000,2022-09-30,204256000,688,185,249,052,048,071,347,4.6%,289,312,8.5%,051,188,28.1%,21.0%,7.6%,19.4%,26.3%,26.9%,451,121,092,1467750000,285467000,1288660000,465236000,179769000,383684000,1354070000,284999000,103316000,400412000,47368000,34534000,,,,,,
EVEN3,EVEN3,ON NM,Even ON NM,Construção Civil,Incorporações,4.88,2022-12-12,4.21,7.35,7412060,1034560000,771799000,2022-09-30,212000000,709,053,406,044,016,037,107,4.6%,292,303,11.5%,069,913,24.3%,10.8%,10.5%,3.9%,4.5%,7.5%,248,024,037,6454900000,736204000,4664630000,473443000,-262761000,1936160000,2365570000,254922000,145996000,689468000,69194000,31071000,,,,,,
EZTC3,EZTC3,ON NM,EZTec ON NM,Construção Civil,Incorporações,13.91,2022-12-12,13.91,22.83,37833900,3073960000,2662010000,2022-09-30,220989000,841,069,1816,312,056,158,218,5.7%,1482,1573,30.6%,165,2023,39.0%,17.2%,39.1%,3.1%,3.7%,8.2%,547,011,018,5519040000,886337000,2380630000,474385000,-411952000,4470660000,986761000,169237000,365678000,280646000,54721000,105427000,,,,,,
MRVE3,MRVE3,ON NM,MRV ON NM,Construção Civil,Incorporações,7.69,2022-12-12,7.23,12.97,130540000,3716060000,9918280000,2022-09-30,483233000,862,060,1937,054,016,067,-069,5.1%,3013,5171,6.7%,089,1285,20.6%,2.8%,7.4%,0.8%,0.9%,6.9%,211,111,030,22854800000,707703000,10530100000,6909920000,6202210000,6209620000,6875470000,191806000,431029000,1694860000,-12980000,1587000,,,,,,
LAVV3,LAVV3,ON NM,LAVVI ON NM,Construção Civil,Incorporações,4.70,2022-12-12,4.08,6.62,4555130,937810000,458702000,2022-09-30,199534000,877,082,1082,181,052,087,101,13.1%,524,529,-23.8%,054,573,34.5%,16.8%,24.4%,4.8%,6.7%,9.4%,365,000,029,1790260000,482949000,1487520000,3841000,-479108000,1143130000,517325000,86697000,106923000,128813000,24104000,27619000,,,,,,
CURY3,CURY3,ON NM,CURY S/A ON NM,Construção Civil,Incorporações,10.49,2022-12-12,5.32,13.20,22579200,3061770000,2882880000,2022-09-30,291875000,896,415,660,141,110,294,2524,4.9%,637,621,36.2%,117,253,37.0%,21.4%,16.1%,16.7%,22.7%,46.3%,205,062,078,2784850000,634908000,2033840000,456021000,-178887000,738300000,2168040000,463945000,341852000,626659000,124950000,89872000,,,,,,
MTRE3,MTRE3,ON NM,MITRE REALTY ON NM,Construção Civil,Incorporações,3.64,2022-12-12,3.64,7.81,2281470,385021000,541112000,2022-09-30,105775000,1056,039,1006,058,019,039,084,9.0%,1258,1413,32.6%,034,941,31.1%,5.8%,5.9%,1.9%,2.3%,3.7%,292,047,033,2046310000,316397000,1498760000,472488000,156091000,995189000,665342000,38283000,36460000,171425000,7101000,13087000,,,,,,
TRIS3,TRIS3,ON NM,Trisul ON NM,Construção Civil,Incorporações,3.42,2022-12-12,3.30,6.21,4534400,638234000,1092050000,2022-09-30,186618000,1110,051,647,088,028,060,146,6.4%,1090,1106,8.5%,031,670,31.5%,13.6%,8.3%,4.3%,4.9%,4.6%,393,054,032,2304690000,226906000,1434970000,680724000,453818000,1250420000,727151000,98707000,57524000,182281000,21185000,10104000,,,,,,
DIRR3,DIRR3,ON NM,Direcional Engenharia ON NM,Construção Civil,Incorporações,13.69,2022-12-12,8.85,17.94,40691500,2053500000,2381840000,2022-09-30,150000000,1164,151,515,097,033,084,-147,3.4%,525,597,19.3%,118,905,35.4%,18.9%,11.6%,6.4%,8.1%,13.0%,392,111,034,6209520000,1179820000,3285440000,1508160000,328337000,1358120000,2115600000,398959000,176492000,574411000,106024000,63264000,,,,,,
RDNI3,RDNI3,ON NM,RNI ON NM,Construção Civil,Incorporações,6.15,2022-12-12,6.13,10.71,122604,269186000,815393000,2022-09-30,43770000,1562,042,681,041,012,127,-034,0.9%,1862,2064,29.4%,039,1460,24.2%,6.0%,3.7%,1.8%,1.9%,2.7%,143,095,031,2166020000,58579000,707095000,604786000,546207000,638829000,660852000,39510000,17235000,170352000,12216000,7151000,,,,,,
TCNO3,TCNO3,ON,TECNOSOLO S/A ON,Construção e Engenharia,Engenharia Consultiva,1.20,2022-10-26,0.95,2.25,1056,7944000,41766000,2022-06-30,6620000,-681,-840,-287,-,003,-008,-004,0.0%,-1745,-1511,-32.4%,-018,-014,-,-,0.0%,-1.2%,-1.6%,123.4%,028,-3576,-,236846000,7000,39894000,33829000,33822000,-946000,0,-2764000,-1167000,0,-585000,-183000,,,,,,
TCNO4,TCNO4,PN,TECNOSOLO S/A PN,Construção e Engenharia,Engenharia Consultiva,0.85,2022-10-26,0.65,1.78,3161,5627000,39449000,2022-06-30,6620000,-482,-595,-204,-,002,-006,-003,0.0%,-1648,-1427,-32.4%,-018,-014,-,-,0.0%,-1.2%,-1.6%,123.4%,028,-3576,-,236846000,7000,39894000,33829000,33822000,-946000,0,-2764000,-1167000,0,-585000,-183000,,,,,,
ETER3,ETER3,ON,ETERNIT ON,Construção e Engenharia,Produtos para Construção,9.25,2022-12-12,9.03,20.21,9991200,571437000,582841000,2022-09-30,61777000,323,087,283,049,048,133,313,11.6%,264,288,24.7%,286,1068,35.4%,17.4%,15.2%,17.0%,19.1%,26.8%,255,013,098,1187020000,72460000,709395000,83864000,11404000,659782000,1164370000,202038000,176896000,323048000,47738000,41026000,,,,,,
HAGA4,HAGA4,ON,HAGA ON,Construção e Engenharia,Produtos para Construção,1.10,2022-12-12,1.05,2.21,46816,13090000,2180800,2022-09-30,11900000,366,-021,-392,046,022,063,-018,0.0%,-120,-065,12.1%,030,-527,19.9%,-11.7%,12.5%,-5.6%,-16.4%,-5.7%,172,-043,048,59242200,37621200,49784400,26712000,-10909200,-62754000,28552100,-3335560,3577350,8207820,-139950,338975,,,,,,
SOND5,SOND5,PNA,SONDOTECNICA S/A. PNA,Construção e Engenharia,Engenharia Consultiva,31.21,2022-11-28,29.63,44.00,545,76714200,46793200,2022-09-30,2458000,468,132,311,064,085,269,402,21.3%,176,190,22.6%,667,2356,38.3%,20.4%,13.6%,27.1%,41.4%,28.3%,221,-,133,90778000,29921000,51945000,0,-29921000,57907000,120717000,24646000,16394000,37651000,10280000,5482000,,,,,,
SOND6,SOND6,PNB,SONDOTECNICA S/A. PNB,Construção e Engenharia,Engenharia Consultiva,32.35,2022-11-14,30.49,43.00,79,79516300,49595300,2022-09-30,2458000,485,137,323,066,088,279,416,20.5%,187,201,22.6%,667,2356,38.3%,20.4%,13.6%,27.1%,41.4%,28.3%,221,-,133,90778000,29921000,51945000,0,-29921000,57907000,120717000,24646000,16394000,37651000,10280000,5482000,,,,,,
PTBL3,PTBL3,ON,PORTOBELLO S/A ON,Construção e Engenharia,Produtos para Construção,7.49,2022-12-12,6.06,13.27,16127300,1055990000,1637900000,2022-09-30,140987000,531,232,278,048,047,907,-137,4.4%,353,431,22.3%,141,323,44.4%,17.2%,9.0%,16.8%,22.5%,43.6%,113,157,098,2263210000,134185000,1035470000,716088000,581903000,456086000,2212430000,379864000,198881000,597924000,89516000,52498000,,,,,,
HAGA3,HAGA3,ON,HAGA ON,Construção e Engenharia,Produtos para Construção,2.64,2022-12-12,2.56,11.45,84378,31416000,20506800,2022-09-30,11900000,878,-050,-942,110,053,151,-044,0.0%,-1130,-615,12.1%,030,-527,19.9%,-11.7%,12.5%,-5.6%,-16.4%,-5.7%,172,-043,048,59242200,37621200,49784400,26712000,-10909200,-62754000,28552100,-3335560,3577350,8207820,-139950,338975,,,,,,
AZEV4,AZEV4,PN,AZEVEDO & TRAVASSOS PN,Construção e Engenharia,Construção Pesada,1.35,2022-12-12,1.35,3.53,547314,104193000,134977000,2022-09-30,77180000,900,084,-144,032,021,-324,-050,0.0%,-276,-187,85.6%,015,162,5.0%,-22.4%,3.6%,-14.6%,-16.2%,9.3%,083,038,065,495858000,15994000,161260000,46778000,30784000,124647000,322678000,-72222000,11573000,110476000,-45365000,-40888000,,,,,,
AZEV3,AZEV3,ON,AZEVEDO & TRAVASSOS ON,Construção e Engenharia,Construção Pesada,1.45,2022-12-12,1.45,4.40,193486,111911000,142695000,2022-09-30,77180000,967,090,-155,035,023,-348,-053,0.0%,-292,-198,85.6%,015,162,5.0%,-22.4%,3.6%,-14.6%,-16.2%,9.3%,083,038,065,495858000,15994000,161260000,46778000,30784000,124647000,322678000,-72222000,11573000,110476000,-45365000,-40888000,,,,,,
YDUQ3,YDUQ3,ON,YDUQS PART ON,Diversos,Serviços Educacionais,9.78,2022-12-12,9.78,23.47,89798900,3022890000,7162810000,2022-09-30,309089000,-6381,100,555,067,030,204,-075,1.3%,575,1315,6.6%,-015,978,55.3%,12.1%,-1.0%,5.5%,6.7%,-1.6%,207,189,045,9934200000,1583530000,2871740000,5723460000,4139920000,3024090000,4513670000,544608000,-47370000,1135490000,193010000,14625000,,,,,,
COGN3,COGN3,ON,COGNA ON,Diversos,Serviços Educacionais,2.00,2022-12-12,2.00,3.31,116522000,3753210000,9744140000,2022-09-30,1876610000,-1442,030,498,077,014,400,-046,0.0%,679,1294,-7.0%,-014,660,60.9%,15.4%,-5.8%,2.9%,3.2%,-2.1%,124,066,019,26324300000,2185720000,4821780000,8176650000,5990930000,12389900000,4893820000,753083000,-260368000,1064290000,4734980,-211313000,,,,,,
SEER3,SEER3,ON NM,SER EDUCA ON NM,Diversos,Serviços Educacionais,4.76,2022-12-12,4.76,11.82,5439500,612717000,1094020000,2022-09-30,128722000,-657,045,293,038,018,259,-046,0.0%,263,523,6.3%,-072,1060,51.3%,12.9%,-5.7%,6.0%,6.6%,-6.8%,144,055,047,3476910000,269621000,774258000,750929000,481308000,1363920000,1624990000,208994000,-93263000,389661000,32329000,-39345000,,,,,,
ANIM3,ANIM3,ON NM,ANIMA ON NM,Diversos,Serviços Educacionais,3.93,2022-12-12,3.78,8.83,27448600,1587210000,5502860000,2022-09-30,403869000,-424,060,241,045,015,785,-030,0.0%,446,835,35.2%,-093,653,56.7%,18.6%,-8.8%,6.3%,7.2%,-14.2%,111,190,034,10419500000,1104600000,2067690000,5020250000,3915660000,2638050000,3550270000,659256000,-374122000,905237000,117040000,-46725000,,,,,,
BAHI3,BAHI3,ON,BAHEMA ON,Diversos,Serviços Educacionais,10.56,2022-12-12,9.11,16.69,123918,252360000,399606000,2022-09-30,23897700,-275,238,-955,076,039,-163,-054,0.0%,-2441,-1513,76.7%,-384,444,37.6%,-7.9%,-28.7%,-4.1%,-4.3%,-86.4%,023,155,052,639562000,17030000,46446000,164276000,147246000,106101000,334204000,-26419000,-91701000,90803000,-4369000,-27106000,,,,,,
DOTZ3,DOTZ3,ON NM,DOTZ SA ON NM,Diversos,Programas de Fidelização,1.39,2022-12-12,1.31,4.24,70820,183575000,61137000,2022-09-30,132068000,-206,-136,-475,135,044,-294,-066,0.0%,-338,-158,3.2%,-067,-102,89.8%,-28.5%,-65.7%,-9.2%,-25.9%,65.9%,082,-081,032,421808000,232105000,279257000,109667000,-122438000,-135130000,135493000,-38665000,-89021000,39265000,-21221000,-19812000,,,,,,
MOVI3,MOVI3,ON NM,MOVIDA ON NM,Diversos,Aluguel de carros,7.26,2022-12-12,7.26,17.77,41327700,2630310000,14475800000,2022-09-30,362302000,323,095,097,030,010,042,-020,7.9%,397,532,32.8%,225,767,41.1%,31.5%,9.4%,10.3%,16.0%,29.4%,262,707,033,26410200000,7795460000,10231800000,19640900000,11845500000,2777080000,8630150000,2719910000,815230000,2615770000,683386000,93720000,,,,,,
